2.598519265259029432e-01,-1.802796495410333225e-18,1.615225383185407149e-01,4.417257431244472898e-02,1.624478016049625551e-01,-2.791192447592736811e-02,1.192156405616317805e-01,-4.100620719915268808e-04
1.615225383185407149e-01,-4.417257431244473592e-02,2.834851154774221671e-01,-1.966758451693624494e-18,4.124503466371368110e-02,-5.445140543863165317e-02,7.983065569470211564e-02,-1.360709776049490519e-02
1.624478016049625551e-01,2.791192447592737158e-02,4.124503466371367416e-02,5.445140543863165317e-02,2.313715763556898064e-01,-1.605205982377130389e-18,2.658783780711852784e-02,-3.437599250556575003e-02
1.192156405616317805e-01,4.100620719915234113e-04,7.983065569470210177e-02,1.360709776049490519e-02,2.658783780711852784e-02,3.437599250556573616e-02,2.252913816409850556e-01,5.374760929481088109e-18
